epc_code,product_serial,product_name,hub_type,event_type,event_time,latitude,longitude
001.8805843.584374.000000137,137,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-25 7:08,35.202279,129.083947
001.8805843.584374.000000137,137,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-14 15:10,35.202279,129.083947
001.8805843.584374.000000137,137,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-14 21:38,35.259242,129.092119
001.8805843.584374.000000137,137,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-26 2:52,35.259242,129.092119
001.8805843.584374.000000138,138,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000138,138,Product 1,Yeongju,aggregation,2025-01-21 18:19,36.8032,128.6083
001.8805843.584374.000000138,138,Product 1,Yeongju,WMS_inbound,2025-01-21 19:19,36.8032,128.6083
001.8805843.584374.000000138,138,Product 1,Yeongju,WMS_outbound,2025-02-03 23:45,36.8032,128.6083
001.8805843.584374.000000138,138,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-04 3:43,35.354865,129.043881
001.8805843.584374.000000138,138,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-10 21:37,35.354865,129.043881
001.8805843.584374.000000138,138,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-11 5:48,35.202279,129.083947
001.8805843.584374.000000138,138,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-12 19:01,35.202279,129.083947
001.8805843.584374.000000138,138,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-13 2:54,35.259242,129.092119
001.8805843.584374.000000138,138,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-20 11:30,35.259242,129.092119
001.8805843.584374.000000139,139,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000139,139,Product 1,Yeongju,aggregation,2025-01-21 18:24,36.8032,128.6083
001.8805843.584374.000000139,139,Product 1,Yeongju,WMS_inbound,2025-01-21 18:36,36.8032,128.6083
001.8805843.584374.000000139,139,Product 1,Yeongju,WMS_outbound,2025-02-06 23:10,36.8032,128.6083
001.8805843.584374.000000139,139,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-07 4:13,35.354865,129.043881
001.8805843.584374.000000139,139,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-04 22:11,35.354865,129.043881
001.8805843.584374.000000139,139,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-05 7:36,35.202279,129.083947
001.8805843.584374.000000139,139,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-23 14:37,35.202279,129.083947
001.8805843.584374.000000139,139,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-23 18:17,35.259242,129.092119
001.8805843.584374.000000139,139,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-18 3:53,35.259242,129.092119
001.8805843.584374.000000140,140,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000140,140,Product 1,Yeongju,aggregation,2025-01-21 18:07,36.8032,128.6083
001.8805843.584374.000000140,140,Product 1,Yeongju,WMS_inbound,2025-01-21 18:28,36.8032,128.6083
001.8805843.584374.000000140,140,Product 1,Yeongju,WMS_outbound,2025-02-01 1:26,36.8032,128.6083
001.8805843.584374.000000140,140,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-01 8:40,35.354865,129.043881
001.8805843.584374.000000140,140,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-03-02 12:54,35.354865,129.043881
001.8805843.584374.000000140,140,Product 1,Busan_dongnea,stock_outbound(HUB),2025-03-02 7:00,35.202279,129.083947
001.8805843.584374.000000140,140,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-03 3:25,35.202279,129.083947
001.8805843.584374.000000140,140,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-03 6:36,35.259242,129.092119
001.8805843.584374.000000140,140,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-15 10:14,35.259242,129.092119
001.8805843.584374.000000141,141,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000141,141,Product 1,Yeongju,aggregation,2025-01-21 18:10,36.8032,128.6083
001.8805843.584374.000000141,141,Product 1,Yeongju,WMS_inbound,2025-01-21 18:58,36.8032,128.6083
001.8805843.584374.000000141,141,Product 1,Yeongju,stock_inbound(HUB),2025-01-24 10:23,36.8032,128.6083
001.8805843.584374.000000141,141,Product 1,Busan_yangsan,WMS_outbound,2025-01-24 2:05,35.354865,129.043881
001.8805843.584374.000000141,141,Product 1,Busan_yangsan,stock_outbound(HUB),2025-01-30 11:37,35.354865,129.043881
001.8805843.584374.000000141,141,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-01-30 14:30,35.202279,129.083947
001.8805843.584374.000000141,141,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-03-06 12:52,35.202279,129.083947
001.8805843.584374.000000141,141,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-03-06 6:51,35.259242,129.092119
001.8805843.584374.000000141,141,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-06 20:23,35.259242,129.092119
001.8805843.584374.000000142,142,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000142,142,Product 1,Yeongju,aggregation,2025-01-21 17:58,36.8032,128.6083
001.8805843.584374.000000142,142,Product 1,Yeongju,WMS_inbound,2025-01-21 18:40,36.8032,128.6083
001.8805843.584374.000000142,142,Product 1,Yeongju,WMS_outbound,2025-02-05 17:51,36.8032,128.6083
001.8805843.584374.000000142,142,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-05 19:01,35.354865,129.043881
001.8805843.584374.000000142,142,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-07 19:16,35.354865,129.043881
001.8805843.584374.000000142,142,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-07 21:30,35.202279,129.083947
001.8805843.584374.000000142,142,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-03-15 10:58,35.202279,129.083947
001.8805843.584374.000000142,142,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-03-15 3:34,35.259242,129.092119
001.8805843.584374.000000142,142,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-06 3:35,35.259242,129.092119
001.8805843.584374.000000143,143,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000143,143,Product 1,Yeongju,aggregation,2025-01-21 18:20,36.8032,128.6083
001.8805843.584374.000000143,143,Product 1,Yeongju,WMS_inbound,2025-01-21 18:44,36.8032,128.6083
001.8805843.584374.000000143,143,Product 1,Yeongju,WMS_outbound,2025-02-20 0:28,36.8032,128.6083
001.8805843.584374.000000143,143,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-20 8:43,35.354865,129.043881
001.8805843.584374.000000143,143,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-24 15:44,35.354865,129.043881
001.8805843.584374.000000143,143,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-24 18:54,35.202279,129.083947
001.8805843.584374.000000143,143,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-08 20:59,35.202279,129.083947
001.8805843.584374.000000143,143,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-09 3:24,35.259242,129.092119
001.8805843.584374.000000143,143,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-16 14:59,35.259242,129.092119
001.8805843.584374.000000144,144,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000144,144,Product 1,Yeongju,aggregation,2025-01-21 18:21,36.8032,128.6083
001.8805843.584374.000000144,144,Product 1,Yeongju,WMS_inbound,2025-01-21 18:50,36.8032,128.6083
001.8805843.584374.000000144,144,Product 1,Yeongju,WMS_outbound,2025-02-24 18:36,36.8032,128.6083
001.8805843.584374.000000144,144,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-25 4:21,35.354865,129.043881
001.8805843.584374.000000144,144,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-24 1:01,35.354865,129.043881
001.8805843.584374.000000144,144,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-24 4:23,35.202279,129.083947
001.8805843.584374.000000144,144,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-30 4:27,35.202279,129.083947
001.8805843.584374.000000144,144,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-30 8:46,35.259242,129.092119
001.8805843.584374.000000144,144,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-11 11:18,35.259242,129.092119
001.8805843.584374.000000145,145,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000145,145,Product 1,Yeongju,aggregation,2025-01-21 18:00,36.8032,128.6083
001.8805843.584374.000000145,145,Product 1,Yeongju,WMS_inbound,2025-01-21 18:15,36.8032,128.6083
001.8805843.584374.000000145,145,Product 1,Yeongju,WMS_outbound,2025-01-27 0:44,36.8032,128.6083
001.8805843.584374.000000145,145,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-27 4:49,35.354865,129.043881
001.8805843.584374.000000145,145,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-26 15:08,35.354865,129.043881
001.8805843.584374.000000145,145,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-26 18:28,35.202279,129.083947
001.8805843.584374.000000145,145,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-15 1:11,35.202279,129.083947
001.8805843.584374.000000145,145,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-15 2:56,35.259242,129.092119
001.8805843.584374.000000145,145,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-13 16:17,35.259242,129.092119
001.8805843.584374.000000146,146,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000146,146,Product 1,Yeongju,aggregation,2025-01-21 18:23,36.8032,128.6083
001.8805843.584374.000000146,146,Product 1,Yeongju,WMS_inbound,2025-01-21 18:50,36.8032,128.6083
001.8805843.584374.000000146,146,Product 1,Yeongju,WMS_outbound,2025-01-25 12:10,36.8032,128.6083
001.8805843.584374.000000146,146,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-25 13:40,35.354865,129.043881
001.8805843.584374.000000146,146,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-02-26 15:17,35.354865,129.043881
001.8805843.584374.000000146,146,Product 1,Busan_dongnea,stock_outbound(HUB),2025-02-26 9:10,35.202279,129.083947
001.8805843.584374.000000146,146,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-20 22:04,35.202279,129.083947
001.8805843.584374.000000146,146,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-21 2:22,35.259242,129.092119
001.8805843.584374.000000146,146,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-26 11:54,35.259242,129.092119
001.8805843.584374.000000147,147,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000147,147,Product 1,Yeongju,aggregation,2025-01-21 18:21,36.8032,128.6083
001.8805843.584374.000000147,147,Product 1,Yeongju,WMS_inbound,2025-01-21 19:11,36.8032,128.6083
001.8805843.584374.000000147,147,Product 1,Yeongju,WMS_outbound,2025-02-11 19:04,36.8032,128.6083
001.8805843.584374.000000147,147,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-12 1:54,35.354865,129.043881
001.8805843.584374.000000147,147,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-23 2:31,35.354865,129.043881
001.8805843.584374.000000147,147,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-23 6:19,35.202279,129.083947
001.8805843.584374.000000147,147,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-03 1:18,35.202279,129.083947
001.8805843.584374.000000147,147,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-03 6:09,35.259242,129.092119
001.8805843.584374.000000147,147,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-30 3:33,35.259242,129.092119
001.8805843.584374.000000148,148,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000148,148,Product 1,Yeongju,aggregation,2025-01-21 17:58,36.8032,128.6083
001.8805843.584374.000000148,148,Product 1,Yeongju,WMS_inbound,2025-01-21 18:09,36.8032,128.6083
001.8805843.584374.000000148,148,Product 1,Yeongju,WMS_outbound,2025-02-11 7:55,36.8032,128.6083
001.8805843.584374.000000148,148,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-11 9:50,35.354865,129.043881
001.8805843.584374.000000148,148,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-22 4:57,35.354865,129.043881
001.8805843.584374.000000148,148,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-22 8:33,35.202279,129.083947
001.8805843.584374.000000148,148,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-03-02 10:08,35.202279,129.083947
001.8805843.584374.000000148,148,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-03-02 2:46,35.259242,129.092119
001.8805843.584374.000000148,148,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-10 22:56,35.259242,129.092119
001.8805843.584374.000000149,149,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000149,149,Product 1,Yeongju,aggregation,2025-01-21 18:23,36.8032,128.6083
001.8805843.584374.000000149,149,Product 1,Yeongju,WMS_inbound,2025-01-21 19:11,36.8032,128.6083
001.8805843.584374.000000149,149,Product 1,Yeongju,WMS_outbound,2025-02-18 1:06,36.8032,128.6083
001.8805843.584374.000000149,149,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-18 8:50,35.354865,129.043881
001.8805843.584374.000000149,149,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-19 22:36,35.354865,129.043881
001.8805843.584374.000000149,149,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-20 5:20,35.202279,129.083947
001.8805843.584374.000000149,149,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-14 0:54,35.202279,129.083947
001.8805843.584374.000000149,149,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-14 9:40,35.259242,129.092119
001.8805843.584374.000000149,149,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-23 20:24,35.259242,129.092119
001.8805843.584374.000000150,150,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000150,150,Product 1,Yeongju,aggregation,2025-01-21 18:19,36.8032,128.6083
001.8805843.584374.000000150,150,Product 1,Yeongju,WMS_inbound,2025-01-21 19:14,36.8032,128.6083
001.8805843.584374.000000150,150,Product 1,Yeongju,WMS_outbound,2025-02-20 11:31,36.8032,128.6083
001.8805843.584374.000000150,150,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-20 12:40,35.354865,129.043881
001.8805843.584374.000000150,150,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-03-15 12:29,35.354865,129.043881
001.8805843.584374.000000150,150,Product 1,Busan_dongnea,stock_outbound(HUB),2025-03-15 4:50,35.202279,129.083947
001.8805843.584374.000000150,150,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-04-20 20:13,35.202279,129.083947
001.8805843.584374.000000150,150,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-04-21 4:26,35.259242,129.092119
001.8805843.584374.000000150,150,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-25 16:39,35.259242,129.092119
001.8805843.584374.000000151,151,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000151,151,Product 1,Yeongju,aggregation,2025-01-21 18:22,36.8032,128.6083
001.8805843.584374.000000151,151,Product 1,Yeongju,WMS_inbound,2025-01-21 19:12,36.8032,128.6083
001.8805843.584374.000000151,151,Product 1,Yeongju,stock_inbound(HUB),2025-02-25 13:14,36.8032,128.6083
001.8805843.584374.000000151,151,Product 1,Busan_yangsan,WMS_outbound,2025-02-25 5:24,35.354865,129.043881
001.8805843.584374.000000151,151,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-03-28 15:47,35.354865,129.043881
001.8805843.584374.000000151,151,Product 1,Busan_dongnea,stock_outbound(HUB),2025-03-28 6:04,35.202279,129.083947
001.8805843.584374.000000151,151,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-04-25 18:15,35.202279,129.083947
001.8805843.584374.000000151,151,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-04-26 2:35,35.259242,129.092119
001.8805843.584374.000000151,151,Product 1,Busan_gumjung,stock_outbound(Sell),2025-05-30 5:30,35.259242,129.092119
001.8805843.584374.000000152,152,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000152,152,Product 1,Yeongju,aggregation,2025-01-21 18:02,36.8032,128.6083
001.8805843.584374.000000152,152,Product 1,Yeongju,WMS_inbound,2025-01-21 18:38,36.8032,128.6083
001.8805843.584374.000000152,152,Product 1,Yeongju,WMS_outbound,2025-02-06 17:55,36.8032,128.6083
001.8805843.584374.000000152,152,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-06 21:04,35.354865,129.043881
001.8805843.584374.000000152,152,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-24 6:12,35.354865,129.043881
001.8805843.584374.000000152,152,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-24 8:25,35.202279,129.083947
001.8805843.584374.000000152,152,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-17 23:49,35.202279,129.083947
001.8805843.584374.000000152,152,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-18 5:34,35.259242,129.092119
001.8805843.584374.000000152,152,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-20 13:54,35.259242,129.092119
001.8805843.584374.000000153,153,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000153,153,Product 1,Yeongju,aggregation,2025-01-21 18:18,36.8032,128.6083
001.8805843.584374.000000153,153,Product 1,Yeongju,WMS_inbound,2025-01-21 19:09,36.8032,128.6083
001.8805843.584374.000000153,153,Product 1,Yeongju,WMS_outbound,2025-01-23 23:52,36.8032,128.6083
001.8805843.584374.000000153,153,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-24 8:14,35.354865,129.043881
001.8805843.584374.000000153,153,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-01-26 14:24,35.354865,129.043881
001.8805843.584374.000000153,153,Product 1,Busan_dongnea,stock_outbound(HUB),2025-01-26 5:29,35.202279,129.083947
001.8805843.584374.000000153,153,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-02-07 11:25,35.202279,129.083947
001.8805843.584374.000000153,153,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-02-07 18:22,35.259242,129.092119
001.8805843.584374.000000153,153,Product 1,Busan_gumjung,stock_outbound(Sell),2025-02-08 15:28,35.259242,129.092119
001.8805843.584374.000000154,154,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000154,154,Product 1,Yeongju,aggregation,2025-01-21 17:57,36.8032,128.6083
001.8805843.584374.000000154,154,Product 1,Yeongju,WMS_inbound,2025-01-21 18:15,36.8032,128.6083
001.8805843.584374.000000154,154,Product 1,Yeongju,stock_inbound(HUB),2025-01-29 14:17,36.8032,128.6083
001.8805843.584374.000000154,154,Product 1,Busan_yangsan,WMS_outbound,2025-01-29 4:31,35.354865,129.043881
001.8805843.584374.000000154,154,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-09 19:53,35.354865,129.043881
001.8805843.584374.000000154,154,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-09 21:37,35.202279,129.083947
001.8805843.584374.000000154,154,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-02 0:20,35.202279,129.083947
001.8805843.584374.000000154,154,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-02 2:03,35.259242,129.092119
001.8805843.584374.000000154,154,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-17 14:09,35.259242,129.092119
001.8805843.584374.000000155,155,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000155,155,Product 1,Yeongju,aggregation,2025-01-21 17:58,36.8032,128.6083
001.8805843.584374.000000155,155,Product 1,Yeongju,WMS_inbound,2025-01-21 18:46,36.8032,128.6083
001.8805843.584374.000000155,155,Product 1,Yeongju,WMS_outbound,2025-01-29 14:47,36.8032,128.6083
001.8805843.584374.000000155,155,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-30 0:17,35.354865,129.043881
001.8805843.584374.000000155,155,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-20 18:50,35.354865,129.043881
001.8805843.584374.000000155,155,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-20 23:19,35.202279,129.083947
001.8805843.584374.000000155,155,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-03-23 10:11,35.202279,129.083947
001.8805843.584374.000000155,155,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-03-23 3:25,35.259242,129.092119
001.8805843.584374.000000155,155,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-22 22:59,35.259242,129.092119
001.8805843.584374.000000156,156,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000156,156,Product 1,Yeongju,aggregation,2025-01-21 18:20,36.8032,128.6083
001.8805843.584374.000000156,156,Product 1,Yeongju,WMS_inbound,2025-01-21 19:12,36.8032,128.6083
001.8805843.584374.000000156,156,Product 1,Yeongju,WMS_outbound,2025-02-19 23:08,36.8032,128.6083
001.8805843.584374.000000156,156,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-20 8:08,35.354865,129.043881
001.8805843.584374.000000156,156,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-03-14 10:28,35.354865,129.043881
001.8805843.584374.000000156,156,Product 1,Busan_dongnea,stock_outbound(HUB),2025-03-14 5:36,35.202279,129.083947
001.8805843.584374.000000156,156,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-03-30 12:16,35.202279,129.083947
001.8805843.584374.000000156,156,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-03-30 9:02,35.259242,129.092119
001.8805843.584374.000000156,156,Product 1,Busan_gumjung,stock_outbound(Sell),2025-05-02 17:30,35.259242,129.092119
001.8805843.584374.000000157,157,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000157,157,Product 1,Yeongju,aggregation,2025-01-21 18:06,36.8032,128.6083
001.8805843.584374.000000157,157,Product 1,Yeongju,WMS_inbound,2025-01-21 19:00,36.8032,128.6083
001.8805843.584374.000000157,157,Product 1,Yeongju,WMS_outbound,2025-02-11 1:26,36.8032,128.6083
001.8805843.584374.000000157,157,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-11 3:10,35.354865,129.043881
001.8805843.584374.000000157,157,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-03-04 16:33,35.354865,129.043881
001.8805843.584374.000000157,157,Product 1,Busan_dongnea,stock_outbound(HUB),2025-03-04 8:12,35.202279,129.083947
001.8805843.584374.000000157,157,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-30 13:40,35.202279,129.083947
001.8805843.584374.000000157,157,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-30 22:43,35.259242,129.092119
001.8805843.584374.000000157,157,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-30 17:41,35.259242,129.092119
001.8805843.584374.000000158,158,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000158,158,Product 1,Yeongju,aggregation,2025-01-21 18:06,36.8032,128.6083
001.8805843.584374.000000158,158,Product 1,Yeongju,WMS_inbound,2025-01-21 18:22,36.8032,128.6083
001.8805843.584374.000000158,158,Product 1,Yeongju,WMS_outbound,2025-01-28 5:06,36.8032,128.6083
001.8805843.584374.000000158,158,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-28 9:27,35.354865,129.043881
001.8805843.584374.000000158,158,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-18 16:20,35.354865,129.043881
001.8805843.584374.000000158,158,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-19 1:32,35.202279,129.083947
001.8805843.584374.000000158,158,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-14 2:54,35.202279,129.083947
001.8805843.584374.000000158,158,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-14 3:54,35.259242,129.092119
001.8805843.584374.000000158,158,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-12 18:21,35.259242,129.092119
001.8805843.584374.000000159,159,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000159,159,Product 1,Yeongju,aggregation,2025-01-21 18:01,36.8032,128.6083
001.8805843.584374.000000159,159,Product 1,Yeongju,WMS_inbound,2025-01-21 18:50,36.8032,128.6083
001.8805843.584374.000000159,159,Product 1,Yeongju,WMS_outbound,2025-01-22 19:45,36.8032,128.6083
001.8805843.584374.000000159,159,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-23 4:02,35.354865,129.043881
001.8805843.584374.000000159,159,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-18 22:22,35.354865,129.043881
001.8805843.584374.000000159,159,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-19 7:04,35.202279,129.083947
001.8805843.584374.000000159,159,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-15 12:35,35.202279,129.083947
001.8805843.584374.000000159,159,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-15 14:54,35.259242,129.092119
001.8805843.584374.000000159,159,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-25 5:22,35.259242,129.092119
001.8805843.584374.000000160,160,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000160,160,Product 1,Yeongju,aggregation,2025-01-21 18:08,36.8032,128.6083
001.8805843.584374.000000160,160,Product 1,Yeongju,WMS_inbound,2025-01-21 18:30,36.8032,128.6083
001.8805843.584374.000000160,160,Product 1,Yeongju,stock_inbound(HUB),2025-02-04 17:04,36.8032,128.6083
001.8805843.584374.000000160,160,Product 1,Busan_yangsan,WMS_outbound,2025-02-04 8:26,35.354865,129.043881
001.8805843.584374.000000160,160,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-21 13:25,35.354865,129.043881
001.8805843.584374.000000160,160,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-21 15:32,35.202279,129.083947
001.8805843.584374.000000160,160,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-22 4:57,35.202279,129.083947
001.8805843.584374.000000160,160,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-22 9:50,35.259242,129.092119
001.8805843.584374.000000160,160,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-30 23:11,35.259242,129.092119
001.8805843.584374.000000161,161,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000161,161,Product 1,Yeongju,aggregation,2025-01-21 18:10,36.8032,128.6083
001.8805843.584374.000000161,161,Product 1,Yeongju,WMS_inbound,2025-01-21 18:49,36.8032,128.6083
